date,fgi,sentiment,indicators_available,price_momentum,market_breadth,volatility,volume,margin_sentiment,limit_ratio,northbound,turnover
2019-10-22,,极度贪婪,3,66.26984126984127,42.06349206349206,98.80952380952381,,,,,
2019-10-23,,极度贪婪,3,58.730158730158735,34.523809523809526,98.41269841269842,,,,,
2019-10-24,,极度贪婪,3,57.14285714285714,34.92063492063492,98.80952380952381,,,,,
2019-10-25,,极度贪婪,3,64.68253968253968,46.42857142857143,99.60317460317461,,,,,
2019-10-28,,极度贪婪,3,68.65079365079364,60.71428571428571,98.80952380952381,,,,,
2019-10-29,,极度贪婪,3,64.68253968253968,49.60317460317461,99.60317460317461,,,,,
2019-10-30,,极度贪婪,3,57.936507936507944,45.63492063492063,98.80952380952381,,,,,
2019-10-31,,极度贪婪,3,54.761904761904766,39.682539682539684,99.60317460317461,,,,,
2019-11-01,,极度贪婪,3,69.84126984126983,51.19047619047619,95.63492063492063,,,,,
2019-11-04,,极度贪婪,3,76.98412698412699,55.55555555555556,95.23809523809524,,,,,
2019-11-05,,极度贪婪,3,80.95238095238095,60.71428571428571,99.60317460317461,,,,,
2019-11-06,,极度贪婪,3,76.19047619047619,54.36507936507936,99.2063492063492,,,,,
2019-11-07,,极度贪婪,3,77.38095238095238,57.936507936507944,99.2063492063492,,,,,
2019-11-08,,极度贪婪,3,69.04761904761905,54.761904761904766,98.41269841269842,,,,,
2019-11-11,,极度贪婪,3,50.39682539682539,37.301587301587304,94.44444444444444,,,,,
2019-11-12,,极度贪婪,3,49.2063492063492,36.507936507936506,94.44444444444444,,,,,
2019-11-13,,极度贪婪,3,48.41269841269841,37.301587301587304,95.63492063492063,,,,,
2019-11-14,,极度贪婪,3,48.80952380952381,41.269841269841265,97.61904761904762,,,,,
2019-11-15,,极度贪婪,3,44.44444444444444,32.93650793650794,95.63492063492063,,,,,
2019-11-18,,极度贪婪,3,47.61904761904761,38.095238095238095,97.61904761904762,,,,,
2019-11-19,,极度贪婪,3,59.523809523809526,51.388888888888886,94.84126984126985,,,,,
2019-11-20,,极度贪婪,3,45.63492063492063,46.82539682539682,90.87301587301587,,,,,
2019-11-21,,极度贪婪,3,43.25396825396825,41.66666666666667,91.66666666666667,,,,,
2019-11-22,,极度贪婪,3,35.714285714285715,25.396825396825395,91.26984126984127,,,,,
2019-11-25,,极度贪婪,3,40.87301587301587,34.523809523809526,93.25396825396825,,,,,
2019-11-26,,极度贪婪,3,42.06349206349206,35.317460317460316,92.85714285714286,,,,,
2019-11-27,,极度贪婪,3,38.095238095238095,32.93650793650794,92.46031746031746,,,,,
2019-11-28,,极度贪婪,3,34.92063492063492,27.77777777777778,92.06349206349206,,,,,
2019-11-29,,极度贪婪,3,29.365079365079367,26.190476190476193,98.01587301587301,,,,,
2019-12-02,,极度贪婪,3,29.365079365079367,32.53968253968254,98.01587301587301,,,,,
2019-12-03,,极度贪婪,3,29.761904761904763,40.07936507936508,97.61904761904762,,,,,
2019-12-04,,极度贪婪,3,29.365079365079367,40.67460317460318,99.2063492063492,,,,,
2019-12-05,,极度贪婪,3,35.714285714285715,53.17460317460318,96.42857142857143,,,,,
2019-12-06,,极度贪婪,3,39.682539682539684,60.317460317460316,96.42857142857143,,,,,
2019-12-09,,极度贪婪,3,36.507936507936506,59.92063492063492,99.60317460317461,,,,,
2019-12-10,,极度贪婪,3,37.301587301587304,61.111111111111114,99.60317460317461,,,,,
2019-12-11,,极度贪婪,3,36.904761904761905,62.89682539682539,99.60317460317461,,,,,
2019-12-12,,极度贪婪,3,32.53968253968254,60.317460317460316,99.2063492063492,,,,,
2019-12-13,,极度贪婪,3,48.41269841269841,67.46031746031747,93.65079365079364,,,,,
2019-12-16,,极度贪婪,3,53.96825396825397,70.63492063492063,94.44444444444444,,,,,
2019-12-17,,极度贪婪,3,66.66666666666666,86.11111111111111,86.11111111111111,,,,,
2019-12-18,,极度贪婪,3,63.49206349206349,81.34920634920636,86.5079365079365,,,,,
2019-12-19,,极度贪婪,3,61.904761904761905,81.15079365079364,86.11111111111111,,,,,
2019-12-20,,极度贪婪,3,57.53968253968254,77.77777777777779,87.3015873015873,,,,,
2019-12-23,,极度贪婪,3,41.269841269841265,61.50793650793651,97.22222222222223,,,,,
2019-12-24,,极度贪婪,3,46.42857142857143,68.25396825396825,95.63492063492063,,,,,
2019-12-25,,极度贪婪,3,44.047619047619044,67.85714285714286,95.63492063492063,,,,,
2019-12-26,,极度贪婪,3,56.34920634920635,73.80952380952381,90.87301587301587,,,,,
2019-12-27,,极度贪婪,3,52.38095238095239,71.03174603174604,95.63492063492063,,,,,
2019-12-30,,极度贪婪,3,67.06349206349206,80.15873015873017,84.52380952380952,,,,,
2019-12-31,,极度贪婪,3,70.63492063492063,88.09523809523809,90.07936507936508,,,,,
2020-01-02,,极度贪婪,3,84.12698412698413,82.53968253968253,89.68253968253968,,,,,
2020-01-03,,极度贪婪,3,80.15873015873017,81.34920634920636,90.47619047619048,,,,,
2020-01-06,,极度贪婪,3,75.79365079365078,76.5873015873016,99.2063492063492,,,,,
2020-01-07,,极度贪婪,3,82.53968253968253,84.12698412698413,98.80952380952381,,,,,
2020-01-08,,极度贪婪,3,65.07936507936508,81.54761904761905,84.92063492063492,,,,,
2020-01-09,,极度贪婪,3,79.36507936507937,99.60317460317461,78.57142857142857,,,,,
2020-01-10,,极度贪婪,3,77.38095238095238,88.88888888888889,80.55555555555556,,,,,
2020-01-13,,极度贪婪,3,86.90476190476191,87.6984126984127,88.4920634920635,,,,,
2020-01-14,,极度贪婪,3,82.53968253968253,88.4920634920635,84.52380952380952,,,,,
2020-01-15,,极度贪婪,3,74.60317460317461,63.49206349206349,77.38095238095238,,,,,
2020-01-16,,极度贪婪,3,65.47619047619048,57.14285714285714,75.0,,,,,
2020-01-17,,极度贪婪,3,65.87301587301587,55.55555555555556,76.19047619047619,,,,,
2020-01-20,,极度贪婪,3,75.0,61.111111111111114,75.7936507936508,,,,,
2020-01-21,,极度贪婪,3,52.38095238095239,43.65079365079365,69.44444444444444,,,,,
2020-01-22,,极度贪婪,3,56.34920634920635,44.84126984126984,69.04761904761905,,,,,
2020-01-23,,极度贪婪,3,18.253968253968253,32.142857142857146,48.80952380952381,,,,,
2020-02-03,,极度贪婪,3,7.5396825396825395,6.349206349206349,13.888888888888886,,,,,
2020-02-04,,极度贪婪,3,9.523809523809524,19.047619047619047,9.126984126984127,,,,,
2020-02-05,,极度贪婪,3,9.523809523809524,21.428571428571427,6.746031746031747,,,,,
2020-02-06,,极度贪婪,3,9.920634920634921,31.349206349206348,5.555555555555557,,,,,
2020-02-07,,极度贪婪,3,9.523809523809524,34.523809523809526,5.952380952380949,,,,,
2020-02-10,,极度贪婪,3,9.920634920634921,38.095238095238095,5.555555555555557,,,,,
2020-02-11,,极度贪婪,3,10.317460317460316,38.095238095238095,5.158730158730165,,,,,
2020-02-12,,极度贪婪,3,11.904761904761903,48.01587301587302,5.952380952380949,,,,,
2020-02-13,,极度贪婪,3,9.920634920634921,45.63492063492063,6.349206349206355,,,,,
2020-02-14,,极度贪婪,3,11.507936507936508,48.80952380952381,5.952380952380949,,,,,
2020-02-17,,极度贪婪,3,30.158730158730158,61.904761904761905,3.5714285714285694,,,,,
2020-02-18,,极度贪婪,3,22.61904761904762,61.904761904761905,3.5714285714285694,,,,,
2020-02-19,,极度贪婪,3,18.650793650793652,64.88095238095238,4.761904761904773,,,,,
2020-02-20,,极度贪婪,3,41.269841269841265,96.42857142857143,1.9841269841269877,,,,,
2020-02-21,,极度贪婪,3,41.66666666666667,96.62698412698413,2.3809523809523796,,,,,
2020-02-24,,极度贪婪,3,34.523809523809526,71.82539682539682,2.3809523809523796,,,,,
2020-02-25,,极度贪婪,3,32.142857142857146,70.23809523809523,2.7777777777777857,,,,,
2020-02-26,,极度贪婪,3,19.841269841269842,69.84126984126983,2.3809523809523796,,,,,
2020-02-27,,极度贪婪,3,21.428571428571427,72.61904761904762,3.9682539682539613,,,,,
2020-02-28,,极度贪婪,3,3.571428571428571,30.952380952380953,0.0,,,,,
2020-03-02,,极度贪婪,3,14.682539682539684,63.095238095238095,0.0,,,,,
2020-03-03,,极度贪婪,3,21.03174603174603,68.25396825396825,0.39682539682539186,,,,,
2020-03-04,,极度贪婪,3,28.968253968253972,67.85714285714286,0.39682539682539186,,,,,
2020-03-05,,极度贪婪,3,54.36507936507936,74.40476190476191,0.0,,,,,
2020-03-06,,极度贪婪,3,30.555555555555557,67.06349206349206,0.0,,,,,
2020-03-09,,极度贪婪,3,3.1746031746031744,25.793650793650798,0.0,,,,,
2020-03-10,,极度贪婪,3,14.285714285714285,51.19047619047619,0.0,,,,,
2020-03-11,,极度贪婪,3,5.555555555555555,31.349206349206348,0.39682539682539186,,,,,
2020-03-12,,极度贪婪,3,1.5873015873015872,15.873015873015872,0.0,,,,,
2020-03-13,,极度贪婪,3,1.1904761904761905,10.714285714285714,1.5873015873015959,,,,,
2020-03-16,,极度贪婪,3,0.3968253968253968,5.158730158730158,12.698412698412696,,,,,
2020-03-17,,极度贪婪,3,0.3968253968253968,3.968253968253968,24.603174603174608,,,,,
2020-03-18,,极度贪婪,3,0.3968253968253968,3.1746031746031744,21.825396825396822,,,,,
2020-03-19,,极度贪婪,3,0.3968253968253968,1.984126984126984,26.984126984126988,,,,,
2020-03-20,,极度贪婪,3,1.1904761904761905,3.7698412698412698,18.650793650793645,,,,,
2020-03-23,,极度贪婪,3,0.3968253968253968,2.1825396825396823,7.142857142857139,,,,,
2020-03-24,,极度贪婪,3,1.1904761904761905,1.1904761904761905,4.365079365079367,,,,,
2020-03-25,,极度贪婪,3,2.7777777777777777,13.690476190476192,3.9682539682539613,,,,,
2020-03-26,,极度贪婪,3,2.380952380952381,21.825396825396826,3.9682539682539613,,,,,
2020-03-27,,极度贪婪,3,3.1746031746031744,20.634920634920633,4.761904761904773,,,,,
2020-03-30,,极度贪婪,3,2.380952380952381,15.873015873015872,5.555555555555557,,,,,
2020-03-31,,极度贪婪,3,2.7777777777777777,24.206349206349206,5.555555555555557,,,,,
2020-04-01,,极度贪婪,3,2.7777777777777777,20.634920634920633,5.952380952380949,,,,,
2020-04-02,15.107709750566894,极度恐惧,7,5.555555555555555,30.158730158730158,7.539682539682531,13.333333333333334,15.0,24.166666666666668,,10.0
2020-04-03,16.653655997918293,极度恐惧,7,4.761904761904762,31.746031746031743,7.936507936507937,3.278688524590164,8.19672131147541,55.73770491803278,,4.918032786885246
2020-04-07,35.65211030648818,恐惧,7,6.746031746031746,65.07936507936508,5.158730158730165,46.774193548387096,27.419354838709676,61.29032258064516,,37.096774193548384
2020-04-08,28.458049886621318,恐惧,7,6.746031746031746,70.63492063492063,5.158730158730165,17.46031746031746,19.047619047619047,51.587301587301596,,28.57142857142857
2020-04-09,31.63265306122449,恐惧,7,7.142857142857142,83.33333333333334,5.952380952380949,17.1875,29.6875,50.0,,28.125
2020-04-10,22.31292517006803,恐惧,7,6.746031746031746,63.095238095238095,6.349206349206355,18.461538461538463,18.461538461538463,13.846153846153847,,29.230769230769234
2020-04-13,16.362605648319935,极度恐惧,7,6.746031746031746,59.523809523809526,11.904761904761912,1.5151515151515151,18.181818181818183,13.636363636363635,,3.0303030303030303
2020-04-14,29.328696652790466,恐惧,7,8.73015873015873,78.17460317460318,20.634920634920633,7.462686567164178,19.402985074626866,61.940298507462686,,8.955223880597014
2020-04-15,33.25997065492864,恐惧,7,8.73015873015873,76.98412698412699,20.634920634920633,25.0,20.588235294117645,60.29411764705882,,20.588235294117645
2020-04-16,30.320171546879617,恐惧,7,9.126984126984127,83.13492063492063,21.42857142857143,13.043478260869565,18.84057971014493,53.62318840579711,,13.043478260869565
2020-04-17,46.156462585034014,中性,7,9.920634920634921,88.88888888888889,28.57142857142857,51.42857142857142,30.0,72.85714285714285,,41.42857142857143
2020-04-20,36.72830634601258,恐惧,7,10.714285714285714,91.66666666666666,29.365079365079367,14.084507042253522,22.535211267605636,69.01408450704226,,19.718309859154928
2020-04-21,39.285714285714285,恐惧,7,9.523809523809524,73.80952380952381,33.33333333333334,29.166666666666668,22.22222222222222,79.16666666666666,,27.77777777777778
2020-04-22,37.724815953778766,恐惧,7,10.714285714285714,75.39682539682539,34.12698412698413,15.068493150684931,21.91780821917808,84.93150684931507,,21.91780821917808
2020-04-23,36.47116504259361,恐惧,7,10.317460317460316,71.42857142857143,35.71428571428571,36.486486486486484,22.972972972972975,40.54054054054054,,37.83783783783784
2020-04-24,24.854875283446713,恐惧,7,9.126984126984127,56.34920634920635,36.50793650793651,22.666666666666664,4.0,12.0,,33.33333333333333
2020-04-27,19.533953932450174,极度恐惧,7,10.714285714285714,57.53968253968254,36.904761904761905,2.631578947368421,7.894736842105263,11.842105263157894,,9.210526315789473
2020-04-28,31.318284889713464,恐惧,7,13.095238095238097,53.17460317460318,41.269841269841265,44.15584415584416,15.584415584415584,6.493506493506493,,45.45454545454545
2020-04-29,21.084074655503226,恐惧,7,13.492063492063492,54.36507936507936,41.269841269841265,3.8461538461538463,10.256410256410255,20.51282051282051,,3.8461538461538463
2020-04-30,39.829644938144035,恐惧,7,14.682539682539684,72.22222222222221,41.269841269841265,45.56962025316456,36.708860759493675,36.708860759493675,,31.645569620253166
2020-05-06,44.73639455782313,中性,7,15.476190476190476,79.76190476190477,41.666666666666664,78.75,7.5,26.25,,63.74999999999999
2020-05-07,45.48059964726632,中性,7,15.079365079365079,74.40476190476191,42.46031746031746,39.50617283950617,41.9753086419753,45.67901234567901,,59.25925925925925
2020-05-08,49.77877329793706,中性,7,17.857142857142858,86.5079365079365,50.7936507936508,42.68292682926829,43.90243902439025,46.95121951219512,,59.756097560975604
2020-05-11,50.785454744146655,中性,7,17.857142857142858,82.14285714285714,60.317460317460316,33.734939759036145,44.57831325301205,57.831325301204814,,59.036144578313255
2020-05-12,40.44784580498866,中性,7,17.857142857142858,74.20634920634922,67.85714285714286,8.333333333333332,32.142857142857146,48.214285714285715,,34.523809523809526
2020-05-13,40.10804321728692,中性,7,19.047619047619047,75.79365079365078,69.44444444444444,7.0588235294117645,27.058823529411764,56.470588235294116,,25.882352941176475
2020-05-14,43.591467594789854,中性,7,15.079365079365079,55.952380952380956,66.66666666666667,15.11627906976744,29.069767441860467,80.23255813953489,,43.02325581395349
2020-05-15,41.01767143639064,中性,7,14.682539682539684,55.55555555555556,67.46031746031747,16.091954022988507,39.08045977011494,49.42528735632184,,44.827586206896555
2020-05-18,46.00198412698413,中性,8,15.476190476190476,56.74603174603175,67.46031746031747,50.0,44.31818181818182,18.181818181818183,53.333333333333336,62.5
2020-05-19,41.3168678934704,中性,8,18.650793650793652,71.42857142857143,66.66666666666667,64.04494382022472,10.112359550561797,40.44943820224719,13.114754098360656,46.06741573033708
2020-05-20,42.221742191500255,中性,8,16.666666666666664,56.94444444444444,70.23809523809524,73.33333333333333,2.2222222222222223,29.444444444444446,32.25806451612903,56.666666666666664
2020-05-21,38.92704517704518,恐惧,8,14.682539682539684,45.23809523809524,70.23809523809524,62.637362637362635,1.098901098901099,39.010989010989015,30.158730158730158,48.35164835164835
2020-05-22,25.872099292615594,恐惧,8,10.714285714285714,15.079365079365079,67.46031746031747,52.17391304347826,1.0869565217391304,15.217391304347828,9.375,35.869565217391305
2020-05-25,23.86697979439915,恐惧,8,11.507936507936508,17.46031746031746,68.65079365079364,15.053763440860216,1.0752688172043012,22.58064516129032,49.23076923076923,5.376344086021505
2020-05-26,35.000844309354946,恐惧,8,14.285714285714285,38.492063492063494,64.28571428571428,27.659574468085108,2.127659574468085,53.72340425531915,66.66666666666666,12.76595744680851
2020-05-27,34.99309530044016,恐惧,8,13.492063492063492,21.825396825396826,63.88888888888889,48.421052631578945,2.1052631578947367,61.05263157894737,41.7910447761194,27.368421052631582
2020-05-28,33.41831524276377,恐惧,8,14.285714285714285,19.841269841269842,64.28571428571428,50.0,4.166666666666666,33.33333333333333,47.05882352941176,34.375
2020-05-29,37.001455856509644,恐惧,8,15.079365079365079,30.158730158730158,71.82539682539682,48.45360824742268,2.0618556701030926,52.57731958762887,44.927536231884055,30.927835051546392
2020-06-01,58.04563492063492,中性,8,22.61904761904762,71.82539682539682,59.92063492063492,84.6938775510204,19.387755102040817,62.244897959183675,67.14285714285714,76.53061224489795
2020-06-02,53.87457319675629,中性,8,24.6031746031746,79.76190476190477,59.523809523809526,83.83838383838383,11.11111111111111,54.54545454545454,40.845070422535215,76.76767676767676
2020-06-03,57.88492063492063,中性,8,24.6031746031746,73.80952380952381,61.11111111111111,88.0,12.0,71.0,55.55555555555556,77.0
2020-06-04,50.26417575710604,中性,8,24.206349206349206,68.25396825396825,61.11111111111111,67.32673267326733,7.920792079207921,54.45544554455446,64.38356164383562,54.45544554455446
2020-06-05,41.88668710727534,中性,8,26.190476190476193,70.63492063492063,62.698412698412696,61.76470588235294,7.8431372549019605,22.54901960784314,32.432432432432435,50.98039215686274
2020-06-08,46.04736862382494,中性,8,27.77777777777778,77.38095238095238,63.492063492063494,73.7864077669903,11.650485436893204,27.184466019417474,24.0,63.10679611650486
2020-06-09,47.63511342458711,中性,8,30.555555555555557,80.95238095238095,63.095238095238095,59.61538461538461,9.615384615384617,39.42307692307692,52.63157894736842,45.19230769230769
2020-06-10,46.96203102453103,中性,8,29.365079365079367,79.16666666666666,67.85714285714286,60.0,7.6190476190476195,55.23809523809524,40.25974025974026,36.19047619047619
2020-06-11,51.50879322459511,中性,8,25.793650793650798,62.10317460317461,61.11111111111111,77.35849056603774,16.9811320754717,61.32075471698113,42.30769230769231,65.09433962264151
2020-06-12,43.908867472617025,中性,8,26.190476190476193,56.74603174603175,61.904761904761905,73.83177570093457,7.476635514018691,40.654205607476634,22.78481012658228,61.6822429906542
2020-06-15,45.70767195767196,中性,8,19.444444444444446,48.41269841269841,58.730158730158735,81.48148148148148,17.59259259259259,51.85185185185185,15.0,73.14814814814815
2020-06-16,52.5673308739058,中性,8,27.77777777777778,69.44444444444444,56.74603174603175,75.22935779816514,28.440366972477065,62.84403669724771,39.50617283950617,60.550458715596335
2020-06-17,48.3896015908211,中性,8,28.174603174603174,68.65079365079364,57.142857142857146,79.0909090909091,21.818181818181817,47.27272727272727,19.51219512195122,65.45454545454545
2020-06-18,54.44778631902126,中性,8,30.158730158730158,82.73809523809523,56.74603174603175,83.78378378378379,31.53153153153153,24.324324324324326,57.831325301204814,68.46846846846847
2020-06-19,64.09350198412699,贪婪,8,35.714285714285715,88.88888888888889,54.36507936507937,89.28571428571429,28.57142857142857,44.19642857142857,97.61904761904762,74.10714285714286
2020-06-22,58.16800318947637,中性,8,36.904761904761905,76.98412698412699,54.36507936507937,92.03539823008849,44.24778761061947,42.0353982300885,36.470588235294116,82.30088495575221
2020-06-23,52.28733170134639,中性,8,41.66666666666667,71.42857142857143,53.57142857142857,80.7017543859649,38.59649122807017,47.368421052631575,20.930232558139537,64.03508771929825
2020-06-24,51.176770245829466,中性,8,46.42857142857143,73.21428571428571,53.17460317460318,74.78260869565217,25.217391304347824,35.21739130434783,41.37931034482759,60.0
2020-06-29,43.777833756282035,中性,8,37.698412698412696,55.75396825396825,55.55555555555556,76.72413793103449,31.03448275862069,17.24137931034483,19.318181818181817,56.896551724137936
2020-06-30,56.74654621283835,中性,8,49.2063492063492,65.87301587301587,52.38095238095239,79.48717948717949,60.68376068376068,67.94871794871796,16.853932584269664,61.53846153846154
2020-07-01,69.32914408701335,贪婪,7,69.04761904761905,83.33333333333334,45.63492063492064,98.30508474576271,61.86440677966102,43.22033898305085,,83.89830508474576
2020-07-02,77.85685107376284,贪婪,8,91.26984126984127,96.23015873015873,38.49206349206349,100.0,57.98319327731093,67.22689075630252,73.33333333333333,98.31932773109243
2020-07-03,80.94780219780219,极度贪婪,8,99.20634920634922,97.81746031746032,35.71428571428571,100.0,65.83333333333333,61.66666666666667,89.01098901098901,98.33333333333333
2020-07-06,82.57085607629087,极度贪婪,8,100.0,99.60317460317461,23.80952380952381,100.0,73.55371900826447,80.99173553719008,82.6086956521739,100.0
2020-07-07,81.98262393711231,极度贪婪,8,100.0,99.40476190476191,25.396825396825392,100.0,69.67213114754098,89.34426229508196,72.04301075268818,100.0
2020-07-08,76.31544941969176,贪婪,8,100.0,99.20634920634922,25.0,98.3739837398374,76.42276422764228,91.869918699187,21.27659574468085,98.3739837398374
2020-07-09,84.13692160508799,极度贪婪,8,100.0,99.0079365079365,25.0,99.19354838709677,80.64516129032258,96.37096774193549,73.68421052631578,99.19354838709677
2020-07-10,72.57063492063492,贪婪,8,99.20634920634922,97.61904761904762,24.206349206349216,98.4,72.0,83.2,8.333333333333332,97.6
2020-07-13,81.21855056455571,极度贪婪,8,100.0,97.42063492063492,24.206349206349216,98.4126984126984,78.57142857142857,86.5079365079365,67.0103092783505,97.61904761904762
2020-07-14,64.98958835502705,贪婪,8,99.20634920634922,97.22222222222221,23.80952380952381,98.4251968503937,64.56692913385827,36.22047244094488,2.0408163265306123,98.4251968503937
2020-07-15,62.804383116883116,贪婪,8,98.01587301587301,92.46031746031747,24.206349206349216,95.3125,57.8125,14.84375,25.252525252525253,94.53125
2020-07-16,55.09025470653378,中性,8,96.82539682539682,67.06349206349206,21.825396825396822,93.7984496124031,40.310077519379846,3.10077519379845,24.0,93.7984496124031
2020-07-17,52.16825185265779,中性,8,96.82539682539682,59.92063492063492,22.222222222222214,92.3076923076923,21.53846153846154,11.538461538461538,23.762376237623762,89.23076923076924
2020-07-20,65.3909496368522,贪婪,8,96.82539682539682,88.09523809523809,20.238095238095227,93.12977099236642,49.61832061068702,61.832061068702295,22.54901960784314,90.83969465648855
2020-07-21,59.36085893610165,中性,8,96.82539682539682,86.11111111111111,20.238095238095227,90.9090909090909,39.39393939393939,41.66666666666667,12.62135922330097,87.12121212121212
2020-07-22,64.11501510185721,贪婪,8,96.82539682539682,84.32539682539682,20.238095238095227,93.23308270676691,51.8796992481203,73.30827067669173,2.8846153846153846,90.22556390977444
2020-07-23,63.16497867803838,贪婪,8,96.42857142857143,63.49206349206349,19.841269841269835,93.28358208955224,53.73134328358209,69.40298507462687,18.095238095238095,91.04477611940298
2020-07-24,44.298879405011476,中性,8,94.44444444444444,22.22222222222222,6.746031746031747,93.33333333333333,35.55555555555556,5.9259259259259265,2.8301886792452833,93.33333333333333
2020-07-27,44.754600633088124,中性,8,94.44444444444444,20.634920634920633,8.333333333333343,86.02941176470588,27.941176470588236,20.22058823529412,26.168224299065418,74.26470588235294
2020-07-28,48.917781832927815,中性,8,94.84126984126983,28.174603174603174,7.539682539682531,82.48175182481752,26.277372262773724,41.605839416058394,38.88888888888889,71.53284671532847
2020-07-29,65.99095944055058,贪婪,8,95.23809523809523,39.682539682539684,7.539682539682531,86.95652173913044,50.72463768115942,84.05797101449275,82.56880733944955,81.15942028985508
2020-07-30,53.74680126029047,中性,8,94.84126984126983,35.714285714285715,7.142857142857139,88.48920863309353,46.043165467625904,73.38129496402878,0.9090909090909091,83.45323741007195
2020-07-31,59.02536465036465,中性,8,95.23809523809523,38.095238095238095,7.936507936507937,90.0,53.57142857142857,96.42857142857143,4.504504504504505,86.42857142857143
2020-08-03,63.833744934143866,贪婪,8,97.22222222222221,52.182539682539684,7.142857142857139,92.90780141843972,65.95744680851064,96.09929078014184,6.25,92.90780141843972
2020-08-04,59.01035514957988,中性,8,96.82539682539682,57.936507936507944,7.539682539682531,93.66197183098592,57.04225352112676,47.53521126760563,18.58407079646018,92.95774647887323
2020-08-05,63.43614353482775,贪婪,8,96.42857142857143,55.158730158730165,7.539682539682531,89.5104895104895,56.64335664335665,83.21678321678321,31.57894736842105,87.41258741258741
2020-08-06,58.776203416149066,中性,8,95.63492063492063,63.29365079365079,6.746031746031747,91.66666666666666,59.72222222222222,51.388888888888886,12.173913043478262,89.58333333333334
2020-08-07,58.36993705528188,中性,8,92.85714285714286,43.25396825396825,5.158730158730165,90.3448275862069,46.206896551724135,39.6551724137931,61.206896551724135,88.27586206896552
2020-08-10,54.68209017010387,中性,8,93.65079365079364,51.98412698412699,5.555555555555557,86.98630136986301,50.68493150684932,45.20547945205479,20.51282051282051,82.87671232876713
2020-08-11,60.67284964833391,贪婪,8,91.66666666666666,39.682539682539684,5.555555555555557,85.71428571428571,33.33333333333333,48.97959183673469,97.45762711864407,82.99319727891157
2020-08-12,46.381491785903556,中性,8,91.26984126984127,31.349206349206348,7.142857142857139,84.45945945945947,13.513513513513514,14.18918918918919,52.10084033613446,77.02702702702703
2020-08-13,50.65712554596783,中性,8,90.87301587301587,30.952380952380953,11.904761904761912,77.18120805369128,10.738255033557047,50.33557046979866,67.5,65.77181208053692
2020-08-14,48.01895579168307,中性,8,92.06349206349206,44.047619047619044,14.285714285714292,74.66666666666667,10.0,18.333333333333332,69.42148760330579,61.33333333333333
2020-08-17,71.33349822848112,贪婪,8,96.42857142857143,62.10317460317461,29.761904761904773,88.0794701986755,56.95364238410596,61.58940397350994,90.98360655737704,84.76821192052981
2020-08-18,64.85428828677385,贪婪,8,95.63492063492063,67.46031746031747,30.158730158730165,82.89473684210526,38.15789473684211,77.30263157894737,49.59349593495935,77.63157894736842
2020-08-19,53.67261151772537,中性,8,91.26984126984127,43.65079365079365,30.555555555555557,81.69934640522875,37.254901960784316,54.57516339869281,11.29032258064516,79.08496732026144
2020-08-20,46.48228715728716,中性,8,89.68253968253968,34.92063492063492,31.746031746031747,74.02597402597402,7.142857142857142,20.454545454545457,49.6,64.28571428571429
2020-08-21,57.07469278033794,中性,8,89.68253968253968,38.095238095238095,32.14285714285714,71.61290322580646,12.903225806451612,59.354838709677416,96.03174603174604,56.774193548387096
2020-08-24,48.949259948275696,中性,8,91.26984126984127,51.19047619047619,32.93650793650794,78.84615384615384,7.051282051282051,10.256410256410255,62.99212598425197,57.05128205128205
2020-08-25,49.62746278182186,中性,8,91.26984126984127,42.46031746031746,33.33333333333334,79.61783439490446,4.45859872611465,15.92356687898089,65.625,64.3312101910828
2020-08-26,40.68465668820761,中性,8,88.4920634920635,16.865079365079367,33.730158730158735,81.64556962025317,4.430379746835443,15.822784810126583,15.503875968992247,68.9873417721519
2020-08-27,46.66253426866635,中性,8,88.4920634920635,26.984126984126984,37.301587301587304,77.35849056603774,1.8867924528301887,22.641509433962266,67.6923076923077,50.943396226415096
2020-08-28,57.082310977826246,中性,8,95.23809523809523,50.0,35.71428571428571,80.0,8.125,38.75,83.20610687022901,65.625
2020-08-31,55.22774327122153,中性,8,92.85714285714286,46.42857142857143,39.28571428571429,86.95652173913044,22.981366459627328,63.35403726708074,16.666666666666664,73.29192546583852
2020-09-01,46.308479532163744,中性,8,93.65079365079364,55.952380952380956,39.28571428571429,76.5432098765432,6.172839506172839,20.37037037037037,31.57894736842105,46.913580246913575
2020-09-02,53.70159318801843,中性,8,92.85714285714286,51.587301587301596,39.682539682539684,83.43558282208589,9.202453987730062,60.122699386503065,24.62686567164179,68.09815950920245
2020-09-03,52.316024648341724,中性,8,91.26984126984127,44.047619047619044,39.28571428571429,78.65853658536585,4.2682926829268295,43.292682926829265,51.85185185185185,65.85365853658537
2020-09-04,41.751363424157546,中性,8,87.3015873015873,36.507936507936506,43.25396825396825,74.54545454545455,1.2121212121212122,14.545454545454545,25.735294117647058,50.90909090909091
2020-09-07,42.56558734067308,中性,8,82.93650793650794,11.11111111111111,43.25396825396825,87.95180722891565,2.4096385542168677,18.072289156626507,21.897810218978105,72.89156626506023
2020-09-08,44.09799707004211,中性,8,83.33333333333334,13.88888888888889,43.65079365079365,77.84431137724552,1.1976047904191618,9.880239520958083,56.52173913043478,66.46706586826348
2020-09-09,44.371110254653416,中性,8,79.76190476190477,5.555555555555555,44.047619047619044,89.88095238095238,0.5952380952380952,23.809523809523807,34.53237410071942,76.78571428571429
